year,creep in (mm),creep2 in (mm),?
2008,250.104167,506.47,0.1
2008,251.881944,506.56,0.1
2008,253.659722,506.63,0.1
2008,255.4375,506.69,0.1
2008,257.215278,506.83002,0.1
2008,258.993056,506.92999,0.1
2008,260.770833,506.98999,0.1
2008,262.548611,507.08002,0.1
2008,264.326389,507.16,0.1
2008,266.104167,507.26001,0.1
2008,267.881944,507.37,0.1
2008,269.659722,507.44,0.1
2008,271.4375,507.56,0.1
2008,273.215278,507.66,0.1
2008,274.993056,507.76001,0.1
2008,276.770833,507.82001,0.1
2008,278.548611,507.88,0.1
2008,280.326389,507.98001,0.1
2008,282.104167,508.09,0.1
2008,283.881944,508.16,0.1
2008,285.659722,508.20001,0.1
2008,287.4375,508.32001,0.1
2008,289.215278,508.42999,0.1
2008,290.993056,508.52002,0.1
2008,292.770833,508.58002,0.1
2008,294.548611,508.64999,0.1
2008,296.326389,508.75,0.1
2008,298.104167,508.89001,0.1
2008,299.881944,508.98999,0.1
2008,301.659722,509.05002,0.1
2008,303.4375,509.14999,0.1
2008,305.215278,509.23999,0.1
2008,306.993056,509.31,0.1
2008,308.770833,509.36002,0.1
2008,310.548611,509.45001,0.1
2008,312.326389,509.58002,0.1
2008,314.104167,509.70001,0.1
2008,315.881944,509.77002,0.1
2008,317.659722,509.83002,0.1
2008,319.4375,509.92001,0.1
2008,321.215278,510.05002,0.1
2008,322.993056,510.16,0.1
2008,324.770833,510.22,0.1
2008,326.548611,510.31,0.1
2008,328.326389,510.42001,0.1
2008,330.104167,510.52002,0.1
2008,331.881944,510.57001,0.1
2008,333.659722,510.66,0.1
2008,335.4375,510.78,0.1
2008,337.215278,510.87,0.1
2008,338.993056,510.95999,0.1
2008,340.770833,511.0,0.1
2008,342.576389,511.11002,0.1
2008,344.354167,511.19,0.1
2008,346.131944,511.29001,0.1
2008,347.909722,511.37,0.1
2008,349.6875,511.41,0.1
2008,351.465278,511.41,0.1
2008,353.243056,511.48001,0.1
2008,355.020833,511.55002,0.1
2008,356.798611,511.60001,0.1
2008,358.576389,511.66,0.1
2008,360.354167,511.70999,0.1
2008,362.131944,511.73001,0.1
2008,363.909722,511.77002,0.1
2008,365.6875,511.81,0.1
2009,1.465278,511.88,0.1
2009,3.243056,511.94,0.1
2009,5.020833,511.98999,0.1
2009,6.798611,512.04999,0.1
2009,8.576389,512.10999,0.1
2009,10.354167,512.20001,0.1
2009,12.131944,512.29999,0.1
2009,13.909722,512.39001,0.1
2009,15.6875,512.44,0.1
2009,17.465278,512.53998,0.1
2009,19.243056,512.65002,0.1
2009,21.041667,512.78003,0.1
2009,22.819444,512.84003,0.1
2009,24.597222,512.66003,0.1
2009,26.375,512.63,0.1
2009,28.152778,512.60999,0.1
2009,29.930556,512.75,0.1
2009,31.708333,512.90002,0.1
2009,33.486111,513.09998,0.1
2009,35.263889,513.34003,0.1
2009,37.041667,513.52002,0.1
2009,38.819444,513.84003,0.1
2009,40.597222,513.98999,0.1
2009,42.375,514.19,0.1
2009,44.152778,514.35999,0.1
2009,46.173611,514.42999,0.1
2009,47.965278,514.42999,0.1
2009,49.743056,515.41998,0.1
2009,51.520833,515.66003,0.1
2009,53.298611,515.75,0.1
2009,55.076389,515.85999,0.1
2009,56.854167,515.91998,0.1
2009,58.631944,515.97998,0.1
2009,60.409722,516.06,0.1
2009,62.194444,516.16003,0.1
2009,63.972222,516.16998,0.1
2009,65.75,516.26001,0.1
2009,67.527778,516.35999,0.1
2009,69.305556,516.47003,0.1
2009,71.083333,516.57001,0.1
2009,72.861111,516.67999,0.1
2009,74.638889,516.78998,0.1
2009,76.416667,516.91998,0.1
2009,78.194444,517.06,0.1
2009,79.972222,517.22998,0.1
2009,81.75,517.39001,0.1
2009,83.527778,517.53998,0.1
2009,85.305556,517.72998,0.1
2009,87.083333,517.96002,0.1
2009,88.861111,518.15002,0.1
2009,90.638889,518.31,0.1
2009,92.416667,518.56,0.1
2009,94.194444,518.78998,0.1
2009,95.972222,519.03998,0.1
2009,97.75,519.23999,0.1
2009,99.527778,519.35999,0.1
2009,101.305556,519.57001,0.1
2009,103.083333,519.82001,0.1
2009,104.861111,520.04999,0.1
2009,106.638889,520.26001,0.1
2009,108.416667,520.57001,0.1
2009,110.194444,520.89001,0.1
2009,111.972222,521.26001,0.1
2009,113.75,521.5,0.1
2009,115.527778,521.76001,0.1
2009,117.305556,522.03003,0.1
2009,119.083333,522.32001,0.1
2009,120.861111,522.54999,0.1
2009,122.638889,522.70001,0.1
2009,124.416667,522.92999,0.1
2009,126.194444,523.28003,0.1
2009,127.972222,523.72003,0.1
2009,129.75,524.04999,0.1
2009,131.527778,524.48999,0.1
2009,133.305556,524.94,0.1
2009,135.083333,525.40002,0.1
2009,136.861111,525.75,0.1
2009,138.638889,525.92999,0.1
2009,140.423611,525.90002,0.1
2009,142.201389,525.85999,0.1
2009,143.979167,525.96002,0.1
2009,145.756944,526.06,0.1
2009,147.534722,526.26001,0.1
2009,149.3125,526.41998,0.1
2009,151.090278,526.58002,0.1
2009,152.868056,526.67999,0.1
2009,154.645833,526.72998,0.1
2009,156.423611,526.92999,0.1
2009,158.201389,527.03003,0.1
2009,159.979167,527.16003,0.1
2009,161.756944,527.22003,0.1
2009,163.534722,527.32001,0.1
2009,165.3125,527.39001,0.1
2009,167.090278,527.51001,0.1
2009,168.868056,527.58002,0.1
2009,170.645833,527.66998,0.1
2009,172.423611,527.72998,0.1
2009,174.201389,527.84998,0.1
2009,175.979167,527.94,0.1
2009,177.756944,528.01001,0.1
2009,179.534722,528.13,0.1
2009,181.3125,528.21002,0.1
2009,183.090278,528.32001,0.1
2009,184.868056,528.38,0.1
2009,186.645833,528.48999,0.1
2009,188.423611,528.58002,0.1
2009,190.201389,528.67999,0.1
2009,191.979167,528.77002,0.1
2009,193.756944,528.82001,0.1
2009,195.534722,528.89001,0.1
2009,197.3125,529.0,0.1
2009,199.090278,529.09003,0.1
2009,200.868056,529.15002,0.1
2009,202.645833,529.22998,0.1
2009,204.423611,529.32001,0.1
2009,206.201389,529.41998,0.1
2009,207.979167,529.53003,0.1
2009,209.805556,529.63,0.1
2009,211.583333,529.67999,0.1
2009,213.361111,529.78998,0.1
2009,215.138889,529.89001,0.1
2009,216.916667,529.96002,0.1
2009,218.694444,530.03003,0.1
2009,220.479167,530.13,0.1
2009,222.256944,530.25,0.1
2009,224.034722,530.34998,0.1
2009,225.8125,530.42999,0.1
2009,227.590278,530.48999,0.1
2009,229.368056,530.59998,0.1
2009,231.145833,530.70001,0.1
2009,232.923611,530.78998,0.1
2009,234.701389,530.84003,0.1
2009,236.479167,530.91003,0.1
2009,238.256944,531.03003,0.1
2009,240.034722,531.13,0.1
2009,241.8125,531.21002,0.1
2009,243.590278,531.25,0.1
2009,245.368056,531.31,0.1
2009,247.145833,531.41998,0.1
2009,248.923611,531.52002,0.1
2009,250.701389,531.57001,0.1
2009,252.479167,531.71002,0.1
2009,254.291667,531.83002,0.1
2009,256.069444,531.94,0.1
2009,257.847222,532.0,0.1
2009,259.625,532.06,0.1
2009,261.402778,532.20001,0.1
2009,263.180556,532.28998,0.1
2009,264.958333,532.38,0.1
2009,266.736111,532.45001,0.1
2009,268.513889,532.53998,0.1
2009,270.291667,532.62,0.1
2009,272.069444,532.71002,0.1
2009,273.847222,532.78998,0.1
2009,275.625,532.91998,0.1
2009,277.402778,533.03003,0.1
2009,279.180556,533.13,0.1
2009,280.958333,533.27002,0.1
2009,282.736111,533.34003,0.1
2009,284.513889,533.41998,0.1
2009,286.291667,533.47998,0.1
2009,288.069444,533.28003,0.1
2009,289.847222,533.25,0.1
2009,291.631944,533.27002,0.1
2009,293.409722,533.31,0.1
2009,295.1875,533.37,0.1
2009,296.965278,533.44,0.1
2009,298.743056,533.48999,0.1
2009,300.520833,533.57001,0.1
2009,302.298611,533.66998,0.1
2009,304.076389,533.77002,0.1
2009,305.854167,533.88,0.1
2009,307.631944,533.96002,0.1
2009,309.409722,534.08002,0.1
2009,311.1875,534.17999,0.1
2009,312.965278,534.28998,0.1
2009,314.743056,534.35999,0.1
2009,316.520833,534.47003,0.1
2009,318.298611,534.53998,0.1
2009,320.076389,534.67999,0.1
2009,321.854167,534.79999,0.1
2009,323.631944,534.88,0.1
2009,325.409722,535.0,0.1
2009,327.1875,535.14001,0.1
2009,328.965278,535.28003,0.1
2009,330.743056,535.39001,0.1
2009,332.520833,535.53003,0.1
2009,334.298611,535.66998,0.1
2009,336.076389,535.83002,0.1
2009,337.854167,535.95001,0.1
2009,339.631944,536.06,0.1
2009,341.409722,536.17999,0.1
2009,343.1875,536.22003,0.1
2009,344.965278,536.29999,0.1
2009,346.743056,536.31,0.1
2009,348.520833,536.21002,0.1
2009,350.298611,536.27002,0.1
2009,352.076389,536.33002,0.1
2009,353.854167,536.37,0.1
2009,355.631944,536.45001,0.1
2009,357.409722,536.53998,0.1
2009,359.1875,536.66003,0.1
2009,360.965278,536.76001,0.1
2009,362.743056,536.88,0.1
2009,364.520833,536.95001,0.1
2010,1.298611,537.04999,0.1
2010,3.076389,537.13,0.1
2010,4.854167,537.19,0.1
2010,6.631944,537.26001,0.1
2010,8.409722,537.34003,0.1
2010,10.1875,537.44,0.1
2010,11.965278,537.56,0.1
2010,13.743056,537.63,0.1
2010,15.520833,537.72998,0.1
2010,17.305556,537.85999,0.1
2010,19.083333,538.0,0.1
2010,20.861111,539.14001,0.1
2010,22.638889,539.16998,0.1
2010,24.416667,539.16003,0.1
2010,26.194444,539.12,0.1
2010,28.006944,539.13,0.1
2010,29.784722,539.15002,0.1
2010,31.604167,539.16998,0.1
2010,33.381944,539.19,0.1
2010,35.159722,539.28998,0.1
2010,36.9375,539.17999,0.1
2010,38.715278,539.41998,0.1
2010,40.493056,539.57001,0.1
2010,42.611111,539.60999,0.1
2010,44.388889,539.64001,0.1
2010,46.166667,539.58002,0.1
2010,47.944444,539.78003,0.1
2010,49.722222,539.96002,0.1
2010,51.5,540.14001,0.1
2010,53.277778,540.32001,0.1
2010,55.055556,540.52002,0.1
2010,56.833333,540.69,0.1
2010,58.611111,540.40002,0.1
2010,60.388889,540.88,0.1
2010,62.166667,541.14001,0.1
2010,63.951389,541.22998,0.1
2010,65.826389,541.52002,0.1
2010,67.604167,541.78003,0.1
2010,69.381944,542.03003,0.1
2010,71.159722,542.28003,0.1
2010,72.9375,542.48999,0.1
2010,74.715278,542.65002,0.1
2010,76.493056,542.84003,0.1
2010,78.270833,543.03998,0.1
2010,80.048611,543.26001,0.1
2010,81.826389,543.45001,0.1
2010,83.604167,543.60999,0.1
2010,85.381944,543.82001,0.1
2010,87.159722,544.03998,0.1
2010,88.9375,544.28003,0.1
2010,90.715278,544.44,0.1
2010,92.493056,544.64001,0.1
2010,94.270833,544.84003,0.1
2010,96.048611,544.94,0.1
2010,97.826389,544.95001,0.1
2010,99.604167,545.07001,0.1
2010,101.381944,545.28998,0.1
2010,103.159722,545.34998,0.1
2010,104.9375,545.42999,0.1
2010,106.715278,545.56,0.1
2010,108.493056,545.72003,0.1
2010,110.270833,545.94,0.1
2010,112.048611,546.02002,0.1
2010,113.826389,546.08002,0.1
2010,115.604167,546.21002,0.1
2010,117.381944,546.35999,0.1
2010,119.159722,546.54999,0.1
2010,120.9375,546.72998,0.1
2010,122.715278,546.89001,0.1
2010,124.493056,547.14001,0.1
2010,126.270833,547.39001,0.1
2010,128.048611,547.66003,0.1
2010,129.826389,547.84003,0.1
2010,131.604167,548.0,0.1
2010,133.381944,548.22998,0.1
2010,135.159722,548.46002,0.1
2010,136.9375,548.70001,0.1
2010,138.715278,548.78998,0.1
2010,140.493056,549.0,0.1
2010,142.270833,549.22003,0.1
2010,144.048611,549.42999,0.1
2010,145.826389,549.59998,0.1
2010,147.604167,549.70001,0.1
2010,149.381944,549.85999,0.1
2010,151.159722,550.07001,0.1
2010,152.9375,550.22003,0.1
2010,154.715278,550.33002,0.1
2010,156.493056,550.47998,0.1
2010,158.270833,550.57001,0.1
2010,160.048611,550.66003,0.1
2010,161.826389,550.69,0.1
2010,163.604167,550.73999,0.1
2010,165.381944,550.81,0.1
2010,167.159722,550.91003,0.1
2010,168.9375,551.01001,0.1
2010,170.715278,551.08002,0.1
2010,172.493056,551.22998,0.1
2010,174.270833,551.38,0.1
2010,176.048611,551.54999,0.1
2010,177.826389,551.66003,0.1
2010,179.604167,551.82001,0.1
2010,181.388889,552.01001,0.1
2010,183.166667,552.20001,0.1
2010,185.131944,552.40002,0.1
2010,186.909722,552.54999,0.1
2010,188.6875,552.65002,0.1
2010,190.465278,552.83002,0.1
2010,192.243056,552.94,0.1
2010,194.020833,552.90002,0.1
2010,195.854167,552.89001,0.1
2010,197.631944,552.91998,0.1
2010,199.409722,552.95001,0.1
2010,201.1875,553.07001,0.1
2010,202.965278,553.21002,0.1
2010,204.743056,553.31,0.1
2010,206.520833,553.47003,0.1
2010,208.298611,553.62,0.1
2010,210.076389,553.78998,0.1
2010,211.854167,553.94,0.1
2010,213.659722,554.06,0.1
2010,215.4375,554.25,0.1
2010,217.215278,554.41998,0.1
2010,218.993056,554.57001,0.1
2010,220.770833,554.67999,0.1
2010,222.548611,554.79999,0.1
2010,224.326389,554.95001,0.1
2010,226.104167,555.12,0.1
2010,227.881944,555.22998,0.1
2010,229.659722,555.37,0.1
2010,231.4375,555.52002,0.1
2010,233.215278,555.63,0.1
2010,234.993056,555.73999,0.1
2010,236.770833,555.84998,0.1
2010,238.548611,555.97998,0.1
2010,240.326389,556.08002,0.1
2010,242.104167,556.20001,0.1
2010,243.881944,556.33002,0.1
2010,245.659722,556.45001,0.1
2010,247.4375,556.59003,0.1
2010,249.215278,556.73999,0.1
2010,250.993056,556.84003,0.1
2010,252.770833,556.92999,0.1
2010,254.548611,557.04999,0.1
2010,256.326389,557.22998,0.1
2010,258.104167,557.37,0.1
2010,259.881944,557.47998,0.1
2010,261.659722,557.58002,0.1
2010,263.4375,557.71002,0.1
2010,265.215278,557.84003,0.1
2010,266.993056,557.96002,0.1
2010,268.770833,558.14001,0.1
2010,270.548611,558.28003,0.1
2010,272.326389,558.47003,0.1
2010,274.104167,558.66003,0.1
2010,275.881944,558.81,0.1
2010,277.659722,558.89001,0.1
2010,279.4375,558.97998,0.1
2010,281.215278,559.21002,0.1
2010,282.993056,559.38,0.1
2010,284.770833,559.53003,0.1
2010,286.548611,559.65002,0.1
2010,288.326389,559.66003,0.1
2010,290.104167,559.63,0.1
2010,291.881944,559.62,0.1
2010,293.659722,559.62,0.1
2010,295.4375,559.63,0.1
2010,297.215278,559.64001,0.1
2010,298.993056,559.66003,0.1
2010,300.770833,559.67999,0.1
2010,302.548611,559.75,0.1
2010,304.326389,559.84003,0.1
2010,306.104167,559.95001,0.1
2010,307.881944,560.03998,0.1
2010,309.659722,560.09998,0.1
2010,311.4375,560.16998,0.1
2010,313.215278,560.22998,0.1
2010,314.993056,560.31,0.1
2010,316.770833,560.37,0.1
2010,318.548611,560.44,0.1
2010,320.326389,560.52002,0.1
2010,322.104167,560.59003,0.1
2010,323.881944,560.63,0.1
2010,325.659722,560.59998,0.1
2010,327.4375,560.58002,0.1
2010,329.215278,560.63,0.1
2010,330.993056,560.72998,0.1
2010,332.770833,560.78998,0.1
2010,334.548611,560.89001,0.1
2010,336.326389,561.0,0.1
2010,338.104167,561.10999,0.1
2010,339.881944,561.16003,0.1
2010,341.659722,561.41998,0.1
2010,343.4375,561.53003,0.1
2010,345.215278,561.64001,0.1
2010,346.993056,561.72998,0.1
2010,348.770833,561.78998,0.1
2010,350.548611,561.87,0.1
2010,352.326389,561.94,0.1
2010,354.104167,561.89001,0.1
2010,355.881944,561.98999,0.1
2010,357.659722,561.78003,0.1
2010,359.4375,561.84003,0.1
2010,361.215278,561.73999,0.1
2010,362.993056,561.84003,0.1
2010,364.770833,561.81,0.1
2011,1.548611,561.90002,0.1
2011,3.326389,561.89001,0.1
2011,5.104167,562.03998,0.1
2011,6.881944,562.22003,0.1
2011,8.659722,562.37,0.1
2011,10.4375,562.48999,0.1
2011,12.215278,562.60999,0.1
2011,13.993056,562.73999,0.1
2011,15.770833,562.84003,0.1
2011,17.548611,562.94,0.1
2011,19.326389,563.03998,0.1
2011,21.118056,563.22998,0.1
2011,22.895833,563.21002,0.1
2011,24.673611,563.16003,0.1
2011,26.451389,563.33002,0.1
2011,28.229167,563.53003,0.1
2011,30.006944,563.73999,0.1
2011,31.784722,563.89001,0.1
2011,33.5625,564.08002,0.1
2011,35.340278,564.26001,0.1
2011,37.118056,564.47003,0.1
2011,38.895833,564.66998,0.1
2011,40.673611,564.82001,0.1
2011,42.451389,565.01001,0.1
2011,44.229167,565.22998,0.1
2011,46.006944,565.37,0.1
2011,47.791667,565.53003,0.1
2011,49.569444,565.22003,0.1
2011,51.347222,565.39001,0.1
2011,53.125,565.48999,0.1
2011,54.902778,565.75,0.1
2011,58.222222,565.89001,0.1
2011,62.638889,566.34003,0.1
2011,64.416667,566.48999,0.1
2011,66.194444,566.64001,0.1
2011,67.972222,566.76001,0.1
2011,69.75,566.88,0.1
2011,71.527778,567.0,0.1
2011,73.305556,567.12,0.1
2011,75.083333,567.27002,0.1
2011,76.861111,567.35999,0.1
2011,78.638889,567.46002,0.1
2011,80.416667,567.23999,0.1
2011,82.194444,567.41003,0.1
2011,83.972222,567.46002,0.1
2011,85.75,567.51001,0.1
2011,87.527778,567.57001,0.1
2011,89.305556,567.78003,0.1
2011,91.083333,567.92999,0.1
2011,92.861111,568.08002,0.1
2011,94.638889,568.20001,0.1
2011,96.548611,568.32001,0.1
2011,98.326389,568.44,0.1
2011,100.104167,568.52002,0.1
2011,102.041667,568.63,0.1
2011,104.215278,568.73999,0.1
2011,105.993056,568.89001,0.1
2011,107.770833,568.98999,0.1
2011,110.479167,569.33002,0.1
2011,112.958333,569.5,0.1
2011,114.736111,569.59998,0.1
2011,116.513889,569.77002,0.1
2011,118.291667,569.98999,0.1
2011,120.069444,570.17999,0.1
2011,121.847222,570.29999,0.1
2011,123.625,571.26001,0.1
2011,125.402778,571.60999,0.1
2011,127.1875,571.96002,0.1
2011,128.965278,572.28003,0.1
2011,130.743056,572.45001,0.1
2011,132.520833,572.66998,0.1
2011,134.298611,572.90002,0.1
2011,136.076389,573.04999,0.1
2011,137.854167,573.17999,0.1
2011,139.631944,573.28998,0.1
2011,141.409722,573.47998,0.1
2011,143.1875,573.60999,0.1
2011,144.965278,573.78003,0.1
2011,146.743056,573.88,0.1
2011,148.520833,574.01001,0.1
2011,150.298611,574.10999,0.1
2011,152.076389,574.25,0.1
2011,153.854167,574.39001,0.1
2011,155.631944,574.46002,0.1
2011,157.409722,574.53003,0.1
2011,159.1875,574.66003,0.1
2011,160.965278,574.85999,0.1
2011,162.743056,574.92999,0.1
2011,164.520833,575.09998,0.1
2011,166.298611,575.41998,0.1
2011,168.076389,575.72998,0.1
2011,169.854167,575.97998,0.1
2011,171.631944,576.26001,0.1
2011,173.409722,576.73999,0.1
2011,175.1875,577.20001,0.1
2011,176.965278,577.16003,0.1
2011,178.743056,577.19,0.1
2011,180.520833,577.34998,0.1
2011,182.298611,577.54907,0.1
2011,184.076389,577.80695,0.1
2011,185.854167,577.99799,0.1
2011,187.631944,578.19849,0.1
2011,189.409722,578.42773,0.1
2011,191.1875,578.64734,0.1
2011,192.965278,578.78107,0.1
2011,194.743056,578.867,0.1
2011,196.520833,579.01025,0.1
2011,198.298611,579.1344,0.1
2011,200.076389,579.30634,0.1
2011,201.854167,579.41138,0.1
2011,203.631944,579.51642,0.1
2011,205.409722,579.63098,0.1
2011,207.1875,579.75513,0.1
2011,208.965278,579.86023,0.1
2011,210.743056,579.91754,0.1
2011,212.520833,579.9939,0.1
2011,214.298611,580.099,0.1
2011,216.076389,580.18488,0.1
2011,217.854167,580.22308,0.1
2011,219.631944,580.3186,0.1
2011,221.409722,580.40454,0.1
2011,223.1875,580.49048,0.1
2011,224.965278,580.57648,0.1
2011,226.743056,580.63379,0.1
2011,228.520833,580.71973,0.1
2011,230.298611,580.78656,0.1
2011,232.076389,580.88202,0.1
2011,233.854167,580.92981,0.1
2011,235.631944,581.02533,0.1
2011,237.409722,581.14948,0.1
2011,239.1875,581.27362,0.1
2011,240.965278,581.39777,0.1
2011,242.743056,581.4455,0.1
2011,244.520833,581.56012,0.1
2011,246.298611,581.70337,0.1
2011,248.076389,581.84662,0.1
2011,249.854167,581.94214,0.1
2011,251.631944,582.07581,0.1
2011,253.409722,582.19995,0.1
2011,255.1875,582.22864,0.1
2011,256.965278,582.4101,0.1
2011,258.743056,582.47693,0.1
2011,260.520833,582.58197,0.1
2011,262.298611,582.73474,0.1
2011,264.076389,582.89716,0.1
2011,265.854167,582.98303,0.1
2011,267.631944,583.06903,0.1
2011,269.409722,583.12634,0.1
2011,271.1875,583.26953,0.1
2011,272.965278,583.40326,0.1
2011,274.743056,583.44147,0.1
2011,276.520833,583.56555,0.1
2011,278.298611,583.59424,0.1
2011,280.076389,583.57513,0.1
2011,281.854167,583.64197,0.1
2011,283.631944,583.63245,0.1
2011,285.409722,583.60382,0.1
2011,287.1875,583.59424,0.1
2011,288.965278,583.60382,0.1
2011,290.743056,583.60382,0.1
2011,292.520833,583.62292,0.1
2011,294.298611,583.64197,0.1
2011,296.076389,583.67065,0.1
2011,297.854167,583.71838,0.1
2011,299.631944,583.73755,0.1
2011,301.409722,583.85211,0.1
2011,303.1875,583.93805,0.1
2011,304.965278,584.02405,0.1
2011,306.743056,584.05261,0.1
2011,308.708333,584.11951,0.1
2011,310.486111,584.16724,0.1
2011,312.263889,584.22455,0.1
2011,314.256944,584.28186,0.1
2011,316.034722,584.27234,0.1
2011,317.8125,584.27234,0.1
2011,319.590278,584.27234,0.1
2011,321.368056,584.37738,0.1
2011,323.145833,584.44421,0.1
2011,324.923611,584.51111,0.1
2011,326.701389,584.55884,0.1
2011,328.479167,584.63525,0.1
2011,330.256944,584.72113,0.1
2011,332.034722,584.83575,0.1
2011,333.8125,584.87396,0.1
2011,335.590278,584.9408,0.1
2011,337.368056,585.01721,0.1
2011,339.145833,585.09363,0.1
2011,340.923611,585.18909,0.1
2011,342.701389,585.2464,0.1
2011,344.479167,585.32281,0.1
2011,346.256944,585.38965,0.1
2011,348.034722,585.47559,0.1
2011,349.8125,585.51379,0.1
2011,351.590278,585.59973,0.1
2011,353.368056,585.69525,0.1
2011,355.145833,585.8385,0.1
2011,356.923611,585.90533,0.1
2011,358.701389,585.96265,0.1
2011,360.479167,586.06775,0.1
2011,362.256944,586.15363,0.1
2011,364.034722,586.11548,0.1
2011,365.8125,586.13452,0.1
2012,2.590278,586.21094,0.1
2012,4.368056,586.28735,0.1
2012,6.145833,586.4115,0.1
2012,7.923611,586.47839,0.1
2012,9.701389,586.51654,0.1
2012,11.479167,586.61206,0.1
2012,13.256944,586.56427,0.1
2012,15.034722,586.65027,0.1
2012,16.8125,586.698,0.1
2012,18.590278,586.75531,0.1
2012,20.368056,586.81262,0.1
2012,22.145833,586.84131,0.1
2012,23.923611,586.84131,0.1
2012,25.701389,586.83173,0.1
2012,27.479167,586.86987,0.1
2012,29.256944,586.93677,0.1
2012,31.034722,586.91766,0.1
2012,32.8125,586.97491,0.1
2012,34.590278,587.0705,0.1
2012,36.368056,587.18506,0.1
2012,38.145833,587.26147,0.1
2012,39.923611,587.36652,0.1
2012,41.701389,587.47156,0.1
2012,43.479167,587.54797,0.1
2012,45.256944,587.49066,0.1
2012,47.034722,587.60529,0.1
2012,48.8125,587.66254,0.1
2012,50.590278,587.72943,0.1
2012,52.368056,587.83447,0.1
2012,54.145833,587.78674,0.1
2012,55.923611,587.84399,0.1
2012,57.701389,587.90131,0.1
2012,59.479167,587.92041,0.1
2012,61.256944,588.00635,0.1
2012,63.034722,588.02545,0.1
2012,64.8125,588.07318,0.1
2012,66.590278,588.20691,0.1
2012,68.368056,588.23553,0.1
2012,70.145833,588.42657,0.1
2012,71.923611,588.35016,0.1
2012,73.701389,588.4743,0.1
2012,75.479167,588.63666,0.1
2012,77.256944,588.7417,0.1
2012,79.034722,588.7608,0.1
2012,80.8125,588.85632,0.1
2012,82.590278,588.97089,0.1
2012,84.368056,589.10461,0.1
2012,86.145833,589.01868,0.1
2012,87.923611,589.08551,0.1
2012,89.701389,589.20966,0.1
2012,91.479167,589.3338,0.1
2012,93.256944,589.43884,0.1
2012,95.034722,589.56299,0.1
2012,96.8125,589.68713,0.1
